Year,Destination,Origin,Number,LatDest,LongDest,LatOrigin,LongOrigin
2020,Micronesia (country),Cuba,0,7.425554,150.550812,21.521757,-77.781167
2020,Micronesia (country),Curacao,0,7.425554,150.550812,#N/A,#N/A
2020,Micronesia (country),Cyprus,0,7.425554,150.550812,35.126413,33.429859
2020,Micronesia (country),Czechia,0,7.425554,150.550812,49.817492,15.472962
2020,Micronesia (country),Democratic Republic of Congo,0,7.425554,150.550812,-0.228021,15.827659
2020,Micronesia (country),Denmark,0,7.425554,150.550812,56.26392,9.501785
2020,Micronesia (country),Djibouti,0,7.425554,150.550812,11.825138,42.590275
2020,Micronesia (country),Dominica,0,7.425554,150.550812,15.414999,-61.370976
2020,Micronesia (country),Dominican Republic,0,7.425554,150.550812,18.735693,-70.162651
2020,Micronesia (country),Ecuador,0,7.425554,150.550812,-1.831239,-78.183406
2020,Micronesia (country),Egypt,0,7.425554,150.550812,26.820553,30.802498
2020,Micronesia (country),El Salvador,0,7.425554,150.550812,13.794185,-88.89653
2020,Micronesia (country),Equatorial Guinea,0,7.425554,150.550812,1.650801,10.267895
2020,Micronesia (country),Eritrea,0,7.425554,150.550812,15.179384,39.782334
2020,Micronesia (country),Estonia,0,7.425554,150.550812,58.595272,25.013607
2020,Micronesia (country),Eswatini,0,7.425554,150.550812,#N/A,#N/A
2020,Micronesia (country),Ethiopia,0,7.425554,150.550812,9.145,40.489673
2020,Micronesia (country),Faeroe Islands,0,7.425554,150.550812,61.892635,-6.911806
2020,Micronesia (country),Falkland Islands,0,7.425554,150.550812,-51.796253,-59.523613
2020,Micronesia (country),Fiji,753,7.425554,150.550812,-16.578193,179.414413
2020,Micronesia (country),Finland,0,7.425554,150.550812,61.92411,25.748151
2020,Micronesia (country),France,0,7.425554,150.550812,46.227638,2.213749
2020,Micronesia (country),French Guiana,0,7.425554,150.550812,3.933889,-53.125782
2020,Micronesia (country),French Polynesia,0,7.425554,150.550812,-17.679742,-149.406843
2020,Micronesia (country),Gabon,0,7.425554,150.550812,-0.803689,11.609444
2020,Micronesia (country),Gambia,0,7.425554,150.550812,13.443182,-15.310139
2020,Micronesia (country),Georgia,0,7.425554,150.550812,42.315407,43.356892
2020,Micronesia (country),Germany,0,7.425554,150.550812,51.165691,10.451526
2020,Micronesia (country),Ghana,0,7.425554,150.550812,7.946527,-1.023194
2020,Micronesia (country),Gibraltar,0,7.425554,150.550812,36.137741,-5.345374
2020,Micronesia (country),Greece,0,7.425554,150.550812,39.074208,21.824312
2020,Micronesia (country),Greenland,0,7.425554,150.550812,71.706936,-42.604303
2020,Micronesia (country),Grenada,0,7.425554,150.550812,12.262776,-61.604171
2020,Micronesia (country),Guadeloupe,0,7.425554,150.550812,16.995971,-62.067641
2020,Micronesia (country),Guam,1009,7.425554,150.550812,13.444304,144.793731
2020,Micronesia (country),Guatemala,0,7.425554,150.550812,15.783471,-90.230759
2020,Micronesia (country),Guinea,0,7.425554,150.550812,9.945587,-9.696645
2020,Micronesia (country),Guinea-Bissau,0,7.425554,150.550812,11.803749,-15.180413
2020,Micronesia (country),Guyana,0,7.425554,150.550812,4.860416,-58.93018
2020,Micronesia (country),Haiti,0,7.425554,150.550812,18.971187,-72.285215
2020,Micronesia (country),Honduras,0,7.425554,150.550812,15.199999,-86.241905
2020,Micronesia (country),Hong Kong,20,7.425554,150.550812,22.396428,114.109497
2020,Micronesia (country),Hungary,0,7.425554,150.550812,47.162494,19.503304
2020,Micronesia (country),Iceland,0,7.425554,150.550812,64.963051,-19.020835
2020,Micronesia (country),India,0,7.425554,150.550812,20.593684,78.96288
2020,Micronesia (country),Indonesia,0,7.425554,150.550812,-0.789275,113.921327
2020,Micronesia (country),Iran,356,7.425554,150.550812,32.427908,53.688046
2020,Micronesia (country),Iraq,0,7.425554,150.550812,33.223191,43.679291
2020,Micronesia (country),Ireland,0,7.425554,150.550812,53.41291,-8.24389
2020,Micronesia (country),Isle of Man,0,7.425554,150.550812,54.236107,-4.548056
2020,Micronesia (country),Israel,0,7.425554,150.550812,31.046051,34.851612
2020,Micronesia (country),Italy,0,7.425554,150.550812,41.87194,12.56738
2020,Micronesia (country),Jamaica,0,7.425554,150.550812,18.109581,-77.297508
2020,Micronesia (country),Japan,2948,7.425554,150.550812,36.204824,138.252924
2020,Micronesia (country),Jordan,0,7.425554,150.550812,30.585164,36.238414
2020,Micronesia (country),Kazakhstan,0,7.425554,150.550812,48.019573,66.923684
2020,Micronesia (country),Kenya,0,7.425554,150.550812,-0.023559,37.906193
2020,Micronesia (country),Kiribati,516,7.425554,150.550812,-3.370417,-168.734039
2020,Micronesia (country),Kuwait,0,7.425554,150.550812,29.31166,47.481766
2020,Micronesia (country),Kyrgyzstan,0,7.425554,150.550812,41.20438,74.766098
2020,Micronesia (country),Laos,0,7.425554,150.550812,19.85627,102.495496
2020,Micronesia (country),Latvia,0,7.425554,150.550812,56.879635,24.603189
2020,Micronesia (country),Lebanon,0,7.425554,150.550812,33.854721,35.862285
2020,Micronesia (country),Lesotho,0,7.425554,150.550812,-29.609988,28.233608
2020,Micronesia (country),Liberia,0,7.425554,150.550812,6.428055,-9.429499
2020,Micronesia (country),Libya,0,7.425554,150.550812,26.3351,17.228331
2020,Micronesia (country),Liechtenstein,0,7.425554,150.550812,47.166,9.555373
2020,Micronesia (country),Lithuania,0,7.425554,150.550812,55.169438,23.881275
2020,Micronesia (country),Luxembourg,0,7.425554,150.550812,49.815273,6.129583
2020,Micronesia (country),Macao,0,7.425554,150.550812,#N/A,#N/A
2020,Micronesia (country),Madagascar,0,7.425554,150.550812,-18.766947,46.869107
2020,Micronesia (country),Malawi,0,7.425554,150.550812,-13.254308,34.301525
2020,Micronesia (country),Malaysia,0,7.425554,150.550812,4.210484,101.975766
2020,Micronesia (country),Maldives,0,7.425554,150.550812,3.202778,73.22068
2020,Micronesia (country),Mali,0,7.425554,150.550812,17.570692,-3.996166
2020,Micronesia (country),Malta,0,7.425554,150.550812,35.937496,14.375416
2020,Micronesia (country),Marshall Islands,383,7.425554,150.550812,7.131474,171.184478
2020,Micronesia (country),Martinique,0,7.425554,150.550812,14.641528,-61.024174
2020,Micronesia (country),Mauritania,0,7.425554,150.550812,21.00789,-10.940835
2020,Micronesia (country),Mauritius,0,7.425554,150.550812,-20.348404,57.552152
2020,Micronesia (country),Mayotte,0,7.425554,150.550812,-12.8275,45.166244
2020,Micronesia (country),Mexico,0,7.425554,150.550812,23.634501,-102.552784
2020,Micronesia (country),Micronesia (country),0,7.425554,150.550812,7.425554,150.550812
2020,Micronesia (country),Moldova,0,7.425554,150.550812,47.411631,28.369885
2020,Micronesia (country),Monaco,0,7.425554,150.550812,43.750298,7.412841
2020,Micronesia (country),Mongolia,0,7.425554,150.550812,46.862496,103.846656
2020,Micronesia (country),Montenegro,0,7.425554,150.550812,42.708678,19.37439
2020,Micronesia (country),Montserrat,0,7.425554,150.550812,16.742498,-62.187366
2020,Micronesia (country),Morocco,0,7.425554,150.550812,31.791702,-7.09262
2020,Micronesia (country),Mozambique,0,7.425554,150.550812,-18.665695,35.529562
2020,Micronesia (country),Myanmar,0,7.425554,150.550812,21.913965,95.956223
2020,Micronesia (country),Namibia,0,7.425554,150.550812,-22.95764,18.49041
2020,Micronesia (country),Nauru,1586,7.425554,150.550812,-0.522778,166.931503
2020,Micronesia (country),Nepal,124,7.425554,150.550812,28.394857,84.124008
2020,Micronesia (country),Netherlands,0,7.425554,150.550812,52.132633,5.291266
2020,Micronesia (country),New Caledonia,0,7.425554,150.550812,-20.904305,165.618042
2020,Micronesia (country),New Zealand,59,7.425554,150.550812,-40.900557,174.885971
2020,Micronesia (country),Nicaragua,0,7.425554,150.550812,12.865416,-85.207229
2020,Micronesia (country),Niger,0,7.425554,150.550812,17.607789,8.081666
2020,Micronesia (country),Nigeria,0,7.425554,150.550812,9.081999,8.675277
2020,Micronesia (country),Niue,0,7.425554,150.550812,-19.054445,-169.867233
2020,Micronesia (country),North Korea,0,7.425554,150.550812,40.339852,127.510093
2020,Micronesia (country),North Macedonia,0,7.425554,150.550812,41.608635,21.745275
2020,Micronesia (country),Northern Mariana Islands,2664,7.425554,150.550812,17.33083,145.38469
2020,Micronesia (country),Norway,0,7.425554,150.550812,60.472024,8.468946
2020,Micronesia (country),Oman,0,7.425554,150.550812,21.512583,55.923255
2020,Micronesia (country),Pakistan,0,7.425554,150.550812,30.375321,69.345116
2020,Micronesia (country),Palau,2385,7.425554,150.550812,7.51498,134.58252
2020,Micronesia (country),Palestine,0,7.425554,150.550812,31.952162,35.233154
2020,Micronesia (country),Panama,0,7.425554,150.550812,8.537981,-80.782127
2020,Micronesia (country),Papua New Guinea,0,7.425554,150.550812,-6.314993,143.95555
2020,Micronesia (country),Paraguay,0,7.425554,150.550812,-23.442503,-58.443832
2020,Micronesia (country),Peru,0,7.425554,150.550812,-9.189967,-75.015152
2020,Micronesia (country),Philippines,45898,7.425554,150.550812,12.879721,121.774017
2020,Micronesia (country),Poland,0,7.425554,150.550812,51.919438,19.145136
2020,Micronesia (country),Polynesia,407,7.425554,150.550812,#N/A,#N/A
2020,Micronesia (country),Portugal,0,7.425554,150.550812,39.399872,-8.224454
2020,Micronesia (country),Puerto Rico,5094,7.425554,150.550812,18.220833,-66.590149
2020,Micronesia (country),Qatar,0,7.425554,150.550812,25.354826,51.183884
2020,Micronesia (country),Reunion,0,7.425554,150.550812,-21.115141,55.536384
2020,Micronesia (country),Romania,0,7.425554,150.550812,45.943161,24.96676
2020,Micronesia (country),Russia,0,7.425554,150.550812,61.52401,105.318756
2020,Micronesia (country),Rwanda,0,7.425554,150.550812,-1.940278,29.873888
2020,Micronesia (country),Saint Barthlemy,0,7.425554,150.550812,#N/A,#N/A
2020,Micronesia (country),Saint Helena,0,7.425554,150.550812,-24.143474,-10.030696
2020,Micronesia (country),Saint Kitts and Nevis,0,7.425554,150.550812,17.357822,-62.782998
2020,Micronesia (country),Saint Lucia,0,7.425554,150.550812,13.909444,-60.978893
2020,Micronesia (country),Saint Martin (French part),0,7.425554,150.550812,#N/A,#N/A
2020,Micronesia (country),Saint Pierre and Miquelon,0,7.425554,150.550812,46.941936,-56.27111
2020,Micronesia (country),Saint Vincent and the Grenadines,0,7.425554,150.550812,12.984305,-61.287228
2020,Micronesia (country),Samoa,20,7.425554,150.550812,-13.759029,-172.104629
2020,Micronesia (country),San Marino,0,7.425554,150.550812,43.94236,12.457777
2020,Micronesia (country),Sao Tome and Principe,0,7.425554,150.550812,0.18636,6.613081
2020,Micronesia (country),Saudi Arabia,0,7.425554,150.550812,23.885942,45.079162
2020,Micronesia (country),Senegal,0,7.425554,150.550812,14.497401,-14.452362
2020,Micronesia (country),Serbia,0,7.425554,150.550812,44.016521,21.005859
2020,Micronesia (country),Seychelles,0,7.425554,150.550812,-4.679574,55.491977
2020,Micronesia (country),Sierra Leone,0,7.425554,150.550812,8.460555,-11.779889
2020,Micronesia (country),Singapore,0,7.425554,150.550812,1.352083,103.819836
2020,Micronesia (country),Sint Maarten (Dutch part),0,7.425554,150.550812,#N/A,#N/A
2020,Micronesia (country),Slovakia,0,7.425554,150.550812,48.669026,19.699024
2020,Micronesia (country),Slovenia,0,7.425554,150.550812,46.151241,14.995463
2020,Micronesia (country),Solomon Islands,73,7.425554,150.550812,-9.64571,160.156194
2020,Micronesia (country),Somalia,0,7.425554,150.550812,5.152149,46.199616
2020,Micronesia (country),South Africa,0,7.425554,150.550812,-30.559482,22.937506
2020,Micronesia (country),South Korea,4427,7.425554,150.550812,35.907757,127.766922
2020,Micronesia (country),South Sudan,0,7.425554,150.550812,12.862807,30.217636
2020,Micronesia (country),Spain,0,7.425554,150.550812,40.463667,-3.74922
2020,Micronesia (country),Sri Lanka,134,7.425554,150.550812,7.873054,80.771797
2020,Micronesia (country),Sudan,0,7.425554,150.550812,#N/A,#N/A
2020,Micronesia (country),Suriname,0,7.425554,150.550812,3.919305,-56.027783
2020,Micronesia (country),Sweden,0,7.425554,150.550812,60.128161,18.643501
2020,Micronesia (country),Switzerland,0,7.425554,150.550812,46.818188,8.227512
2020,Micronesia (country),Syria,0,7.425554,150.550812,34.802075,38.996815
2020,Micronesia (country),Taiwan,0,7.425554,150.550812,23.69781,120.960515
2020,Micronesia (country),Tajikistan,0,7.425554,150.550812,38.861034,71.276093
2020,Micronesia (country),Tanzania,0,7.425554,150.550812,-6.369028,34.888822
2020,Micronesia (country),Thailand,0,7.425554,150.550812,15.870032,100.992541
2020,Micronesia (country),Timor-Leste,0,7.425554,150.550812,-8.874217,125.727539
2020,Micronesia (country),Togo,0,7.425554,150.550812,8.619543,0.824782
2020,Micronesia (country),Tokelau,0,7.425554,150.550812,-8.967363,-171.855881
2020,Micronesia (country),Tonga,17,7.425554,150.550812,-21.178986,-175.198242
2020,Micronesia (country),Trinidad and Tobago,0,7.425554,150.550812,10.691803,-61.222503
2020,Micronesia (country),Tunisia,0,7.425554,150.550812,33.886917,9.537499
2020,Micronesia (country),Turkey,0,7.425554,150.550812,38.963745,35.243322
2020,Micronesia (country),Turkmenistan,0,7.425554,150.550812,38.969719,59.556278
2020,Micronesia (country),Turks and Caicos Islands,0,7.425554,150.550812,21.694025,-71.797928
2020,Micronesia (country),Tuvalu,348,7.425554,150.550812,-7.109535,177.64933
2020,Micronesia (country),Uganda,0,7.425554,150.550812,1.373333,32.290275
2020,Micronesia (country),Ukraine,0,7.425554,150.550812,48.379433,31.16558
2020,Micronesia (country),United Arab Emirates,0,7.425554,150.550812,23.424076,53.847818
2020,Micronesia (country),United Kingdom,7,7.425554,150.550812,55.378051,-3.435973
2020,Micronesia (country),United States,22822,7.425554,150.550812,37.09024,-95.712891
2020,Micronesia (country),United States Virgin Islands,0,7.425554,150.550812,#N/A,#N/A
2020,Micronesia (country),Uruguay,0,7.425554,150.550812,-32.522779,-55.765835
2020,Micronesia (country),Uzbekistan,0,7.425554,150.550812,41.377491,64.585262
2020,Micronesia (country),Vanuatu,0,7.425554,150.550812,-15.376706,166.959158
2020,Micronesia (country),Vatican,0,7.425554,150.550812,#N/A,#N/A
2020,Micronesia (country),Venezuela,0,7.425554,150.550812,6.42375,-66.58973
2020,Micronesia (country),Vietnam,373,7.425554,150.550812,14.058324,108.277199
2020,Micronesia (country),Wallis and Futuna,0,7.425554,150.550812,-13.768752,-177.156097
2020,Micronesia (country),Western Sahara,0,7.425554,150.550812,24.215527,-12.885834
2020,Micronesia (country),Yemen,0,7.425554,150.550812,15.552727,48.516388
2020,Micronesia (country),Zambia,0,7.425554,150.550812,-13.133897,27.849332
2020,Micronesia (country),Zimbabwe,0,7.425554,150.550812,-19.015438,29.154857
2020,Moldova,Afghanistan,0,47.411631,28.369885,33.93911,67.709953
2020,Moldova,Albania,0,47.411631,28.369885,41.153332,20.168331
2020,Moldova,Algeria,0,47.411631,28.369885,28.033886,1.659626
2020,Moldova,American Samoa,0,47.411631,28.369885,-14.270972,-170.132217
2020,Moldova,Andorra,0,47.411631,28.369885,42.546245,1.601554
2020,Moldova,Angola,0,47.411631,28.369885,-11.202692,17.873887
2020,Moldova,Anguilla,0,47.411631,28.369885,18.220554,-63.068615
2020,Moldova,Antigua and Barbuda,0,47.411631,28.369885,17.060816,-61.796428
2020,Moldova,Argentina,0,47.411631,28.369885,-38.416097,-63.616672
2020,Moldova,Armenia,0,47.411631,28.369885,40.069099,45.038189
2020,Moldova,Aruba,0,47.411631,28.369885,12.52111,-69.968338
2020,Moldova,Australia,0,47.411631,28.369885,-25.274398,133.775136
2020,Moldova,Austria,0,47.411631,28.369885,47.516231,14.550072
2020,Moldova,Azerbaijan,727,47.411631,28.369885,40.143105,47.576927
2020,Moldova,Bahamas,0,47.411631,28.369885,25.03428,-77.39628
2020,Moldova,Bahrain,0,47.411631,28.369885,25.930414,50.637772
2020,Moldova,Bangladesh,0,47.411631,28.369885,23.684994,90.356331
2020,Moldova,Barbados,0,47.411631,28.369885,13.193887,-59.543198
2020,Moldova,Belarus,2076,47.411631,28.369885,53.709807,27.953389
2020,Moldova,Belgium,0,47.411631,28.369885,50.503887,4.469936
2020,Moldova,Belize,0,47.411631,28.369885,17.189877,-88.49765
2020,Moldova,Benin,0,47.411631,28.369885,9.30769,2.315834
2020,Moldova,Bermuda,0,47.411631,28.369885,32.321384,-64.75737
2020,Moldova,Bhutan,0,47.411631,28.369885,27.514162,90.433601
2020,Moldova,Bolivia,0,47.411631,28.369885,-16.290154,-63.588653
2020,Moldova,Bonaire Sint Eustatius and Saba,0,47.411631,28.369885,#N/A,#N/A
2020,Moldova,Bosnia and Herzegovina,0,47.411631,28.369885,43.915886,17.679076
2020,Moldova,Botswana,0,47.411631,28.369885,-22.328474,24.684866
2020,Moldova,Brazil,0,47.411631,28.369885,-14.235004,-51.92528
2020,Moldova,British Virgin Islands,0,47.411631,28.369885,18.420695,-64.639968
2020,Moldova,Brunei,0,47.411631,28.369885,4.535277,114.727669
2020,Moldova,Bulgaria,113,47.411631,28.369885,42.733883,25.48583
2020,Moldova,Burkina Faso,0,47.411631,28.369885,12.238333,-1.561593
2020,Moldova,Burundi,0,47.411631,28.369885,-3.373056,29.918886
2020,Moldova,Cambodia,0,47.411631,28.369885,12.565679,104.990963
2020,Moldova,Cameroon,0,47.411631,28.369885,7.369722,12.354722
2020,Moldova,Canada,0,47.411631,28.369885,56.130366,-106.346771
2020,Moldova,Cape Verde,0,47.411631,28.369885,16.002082,-24.013197
2020,Moldova,Caribbean,0,47.411631,28.369885,#N/A,#N/A
2020,Moldova,Cayman Islands,0,47.411631,28.369885,19.513469,-80.566956
2020,Moldova,Central African Republic,0,47.411631,28.369885,6.611111,20.939444
2020,Moldova,Chad,0,47.411631,28.369885,15.454166,18.732207
2020,Moldova,Channel Islands,0,47.411631,28.369885,#N/A,#N/A
2020,Moldova,Chile,0,47.411631,28.369885,-35.675147,-71.542969
2020,Moldova,China,0,47.411631,28.369885,35.86166,104.195397
2020,Moldova,Colombia,0,47.411631,28.369885,4.570868,-74.297333
2020,Moldova,Comoros,0,47.411631,28.369885,-11.875001,43.872219
2020,Moldova,Congo,0,47.411631,28.369885,-4.038333,21.758664
2020,Moldova,Cook Islands,0,47.411631,28.369885,-21.236736,-159.777671
2020,Moldova,Costa Rica,0,47.411631,28.369885,9.748917,-83.753428
2020,Moldova,Cote d'Ivoire,0,47.411631,28.369885,7.539989,-5.54708
2020,Moldova,Croatia,0,47.411631,28.369885,45.1,15.2
2020,Moldova,Cuba,0,47.411631,28.369885,21.521757,-77.781167
2020,Moldova,Curacao,0,47.411631,28.369885,#N/A,#N/A
2020,Moldova,Cyprus,0,47.411631,28.369885,35.126413,33.429859
2020,Moldova,Czechia,181,47.411631,28.369885,49.817492,15.472962
2020,Moldova,Democratic Republic of Congo,0,47.411631,28.369885,-0.228021,15.827659
2020,Moldova,Denmark,0,47.411631,28.369885,56.26392,9.501785
2020,Moldova,Djibouti,0,47.411631,28.369885,11.825138,42.590275
2020,Moldova,Dominica,0,47.411631,28.369885,15.414999,-61.370976
2020,Moldova,Dominican Republic,0,47.411631,28.369885,18.735693,-70.162651
2020,Moldova,Ecuador,0,47.411631,28.369885,-1.831239,-78.183406
2020,Moldova,Egypt,0,47.411631,28.369885,26.820553,30.802498
2020,Moldova,El Salvador,0,47.411631,28.369885,13.794185,-88.89653
2020,Moldova,Equatorial Guinea,0,47.411631,28.369885,1.650801,10.267895
2020,Moldova,Eritrea,0,47.411631,28.369885,15.179384,39.782334
2020,Moldova,Estonia,0,47.411631,28.369885,58.595272,25.013607
2020,Moldova,Eswatini,0,47.411631,28.369885,#N/A,#N/A
2020,Moldova,Ethiopia,0,47.411631,28.369885,9.145,40.489673
2020,Moldova,Faeroe Islands,0,47.411631,28.369885,61.892635,-6.911806
2020,Moldova,Falkland Islands,0,47.411631,28.369885,-51.796253,-59.523613
2020,Moldova,Fiji,0,47.411631,28.369885,-16.578193,179.414413
2020,Moldova,Finland,0,47.411631,28.369885,61.92411,25.748151
2020,Moldova,France,0,47.411631,28.369885,46.227638,2.213749
2020,Moldova,French Guiana,0,47.411631,28.369885,3.933889,-53.125782
2020,Moldova,French Polynesia,0,47.411631,28.369885,-17.679742,-149.406843
2020,Moldova,Gabon,0,47.411631,28.369885,-0.803689,11.609444
2020,Moldova,Gambia,0,47.411631,28.369885,13.443182,-15.310139
2020,Moldova,Georgia,595,47.411631,28.369885,42.315407,43.356892
2020,Moldova,Germany,701,47.411631,28.369885,51.165691,10.451526
2020,Moldova,Ghana,0,47.411631,28.369885,7.946527,-1.023194
2020,Moldova,Gibraltar,0,47.411631,28.369885,36.137741,-5.345374
2020,Moldova,Greece,443,47.411631,28.369885,39.074208,21.824312
2020,Moldova,Greenland,0,47.411631,28.369885,71.706936,-42.604303
2020,Moldova,Grenada,0,47.411631,28.369885,12.262776,-61.604171
2020,Moldova,Guadeloupe,0,47.411631,28.369885,16.995971,-62.067641
2020,Moldova,Guam,0,47.411631,28.369885,13.444304,144.793731
2020,Moldova,Guatemala,0,47.411631,28.369885,15.783471,-90.230759
2020,Moldova,Guinea,0,47.411631,28.369885,9.945587,-9.696645
2020,Moldova,Guinea-Bissau,0,47.411631,28.369885,11.803749,-15.180413
2020,Moldova,Guyana,0,47.411631,28.369885,4.860416,-58.93018
2020,Moldova,Haiti,0,47.411631,28.369885,18.971187,-72.285215
2020,Moldova,Honduras,0,47.411631,28.369885,15.199999,-86.241905
2020,Moldova,Hong Kong,0,47.411631,28.369885,22.396428,114.109497
2020,Moldova,Hungary,109,47.411631,28.369885,47.162494,19.503304
2020,Moldova,Iceland,0,47.411631,28.369885,64.963051,-19.020835
2020,Moldova,India,0,47.411631,28.369885,20.593684,78.96288
2020,Moldova,Indonesia,0,47.411631,28.369885,-0.789275,113.921327
2020,Moldova,Iran,0,47.411631,28.369885,32.427908,53.688046
2020,Moldova,Iraq,0,47.411631,28.369885,33.223191,43.679291
2020,Moldova,Ireland,0,47.411631,28.369885,53.41291,-8.24389
2020,Moldova,Isle of Man,0,47.411631,28.369885,54.236107,-4.548056
2020,Moldova,Israel,392,47.411631,28.369885,31.046051,34.851612
2020,Moldova,Italy,3225,47.411631,28.369885,41.87194,12.56738
2020,Moldova,Jamaica,0,47.411631,28.369885,18.109581,-77.297508
2020,Moldova,Japan,0,47.411631,28.369885,36.204824,138.252924
2020,Moldova,Jordan,0,47.411631,28.369885,30.585164,36.238414
2020,Moldova,Kazakhstan,4370,47.411631,28.369885,48.019573,66.923684
2020,Moldova,Kenya,0,47.411631,28.369885,-0.023559,37.906193
2020,Moldova,Kiribati,0,47.411631,28.369885,-3.370417,-168.734039
2020,Moldova,Kuwait,0,47.411631,28.369885,29.31166,47.481766
2020,Moldova,Kyrgyzstan,0,47.411631,28.369885,41.20438,74.766098
2020,Moldova,Laos,0,47.411631,28.369885,19.85627,102.495496
2020,Moldova,Latvia,0,47.411631,28.369885,56.879635,24.603189
2020,Moldova,Lebanon,0,47.411631,28.369885,33.854721,35.862285
2020,Moldova,Lesotho,0,47.411631,28.369885,-29.609988,28.233608
2020,Moldova,Liberia,0,47.411631,28.369885,6.428055,-9.429499
2020,Moldova,Libya,0,47.411631,28.369885,26.3351,17.228331
2020,Moldova,Liechtenstein,0,47.411631,28.369885,47.166,9.555373
2020,Moldova,Lithuania,0,47.411631,28.369885,55.169438,23.881275
2020,Moldova,Luxembourg,0,47.411631,28.369885,49.815273,6.129583
2020,Moldova,Macao,0,47.411631,28.369885,#N/A,#N/A
2020,Moldova,Madagascar,0,47.411631,28.369885,-18.766947,46.869107
2020,Moldova,Malawi,0,47.411631,28.369885,-13.254308,34.301525
2020,Moldova,Malaysia,0,47.411631,28.369885,4.210484,101.975766
2020,Moldova,Maldives,0,47.411631,28.369885,3.202778,73.22068
2020,Moldova,Mali,0,47.411631,28.369885,17.570692,-3.996166
2020,Moldova,Malta,0,47.411631,28.369885,35.937496,14.375416
2020,Moldova,Marshall Islands,0,47.411631,28.369885,7.131474,171.184478
2020,Moldova,Martinique,0,47.411631,28.369885,14.641528,-61.024174
2020,Moldova,Mauritania,0,47.411631,28.369885,21.00789,-10.940835
2020,Moldova,Mauritius,0,47.411631,28.369885,-20.348404,57.552152
2020,Moldova,Mayotte,0,47.411631,28.369885,-12.8275,45.166244
2020,Moldova,Mexico,0,47.411631,28.369885,23.634501,-102.552784
2020,Moldova,Micronesia (country),0,47.411631,28.369885,7.425554,150.550812
2020,Moldova,Moldova,1159443,47.411631,28.369885,47.411631,28.369885
2020,Moldova,Monaco,0,47.411631,28.369885,43.750298,7.412841
2020,Moldova,Mongolia,67,47.411631,28.369885,46.862496,103.846656
2020,Moldova,Montenegro,0,47.411631,28.369885,42.708678,19.37439
2020,Moldova,Montserrat,0,47.411631,28.369885,16.742498,-62.187366
2020,Moldova,Morocco,0,47.411631,28.369885,31.791702,-7.09262
2020,Moldova,Mozambique,0,47.411631,28.369885,-18.665695,35.529562
2020,Moldova,Myanmar,0,47.411631,28.369885,21.913965,95.956223
2020,Moldova,Namibia,0,47.411631,28.369885,-22.95764,18.49041
2020,Moldova,Nauru,0,47.411631,28.369885,-0.522778,166.931503
2020,Moldova,Nepal,0,47.411631,28.369885,28.394857,84.124008
2020,Moldova,Netherlands,0,47.411631,28.369885,52.132633,5.291266
2020,Moldova,New Caledonia,0,47.411631,28.369885,-20.904305,165.618042
2020,Moldova,New Zealand,0,47.411631,28.369885,-40.900557,174.885971
2020,Moldova,Nicaragua,0,47.411631,28.369885,12.865416,-85.207229
2020,Moldova,Niger,0,47.411631,28.369885,17.607789,8.081666
2020,Moldova,Nigeria,0,47.411631,28.369885,9.081999,8.675277
2020,Moldova,Niue,0,47.411631,28.369885,-19.054445,-169.867233
2020,Moldova,North Korea,0,47.411631,28.369885,40.339852,127.510093
2020,Moldova,North Macedonia,0,47.411631,28.369885,41.608635,21.745275
2020,Moldova,Northern Mariana Islands,0,47.411631,28.369885,17.33083,145.38469
2020,Moldova,Norway,0,47.411631,28.369885,60.472024,8.468946
2020,Moldova,Oman,0,47.411631,28.369885,21.512583,55.923255
2020,Moldova,Pakistan,0,47.411631,28.369885,30.375321,69.345116
2020,Moldova,Palau,0,47.411631,28.369885,7.51498,134.58252
2020,Moldova,Palestine,0,47.411631,28.369885,31.952162,35.233154
2020,Moldova,Panama,0,47.411631,28.369885,8.537981,-80.782127
2020,Moldova,Papua New Guinea,0,47.411631,28.369885,-6.314993,143.95555
2020,Moldova,Paraguay,0,47.411631,28.369885,-23.442503,-58.443832
2020,Moldova,Peru,0,47.411631,28.369885,-9.189967,-75.015152
2020,Moldova,Philippines,0,47.411631,28.369885,12.879721,121.774017
2020,Moldova,Poland,130,47.411631,28.369885,51.919438,19.145136
2020,Moldova,Polynesia,0,47.411631,28.369885,#N/A,#N/A
2020,Moldova,Portugal,670,47.411631,28.369885,39.399872,-8.224454
2020,Moldova,Puerto Rico,0,47.411631,28.369885,18.220833,-66.590149
2020,Moldova,Qatar,0,47.411631,28.369885,25.354826,51.183884
2020,Moldova,Reunion,0,47.411631,28.369885,-21.115141,55.536384
2020,Moldova,Romania,1880,47.411631,28.369885,45.943161,24.96676
2020,Moldova,Russia,40018,47.411631,28.369885,61.52401,105.318756
2020,Moldova,Rwanda,0,47.411631,28.369885,-1.940278,29.873888
2020,Moldova,Saint Barthlemy,0,47.411631,28.369885,#N/A,#N/A
2020,Moldova,Saint Helena,0,47.411631,28.369885,-24.143474,-10.030696
2020,Moldova,Saint Kitts and Nevis,0,47.411631,28.369885,17.357822,-62.782998
2020,Moldova,Saint Lucia,0,47.411631,28.369885,13.909444,-60.978893
2020,Moldova,Saint Martin (French part),0,47.411631,28.369885,#N/A,#N/A
2020,Moldova,Saint Pierre and Miquelon,0,47.411631,28.369885,46.941936,-56.27111
