Year,Origin,Destination,Number,LongOrigin,LatOrigin,LongDest,LatDest
2020,Northern Mariana Islands,Costa Rica,0,145.38469,17.33083,-83.753428,9.748917
2020,Northern Mariana Islands,Cote d'Ivoire,0,145.38469,17.33083,-5.54708,7.539989
2020,Northern Mariana Islands,Croatia,0,145.38469,17.33083,15.2,45.1
2020,Northern Mariana Islands,Cuba,0,145.38469,17.33083,-77.781167,21.521757
2020,Northern Mariana Islands,Curacao,0,145.38469,17.33083,#N/A,#N/A
2020,Northern Mariana Islands,Cyprus,0,145.38469,17.33083,33.429859,35.126413
2020,Northern Mariana Islands,Czechia,0,145.38469,17.33083,15.472962,49.817492
2020,Northern Mariana Islands,Democratic Republic of Congo,0,145.38469,17.33083,15.827659,-0.228021
2020,Northern Mariana Islands,Denmark,0,145.38469,17.33083,9.501785,56.26392
2020,Northern Mariana Islands,Djibouti,0,145.38469,17.33083,42.590275,11.825138
2020,Northern Mariana Islands,Dominica,0,145.38469,17.33083,-61.370976,15.414999
2020,Northern Mariana Islands,Dominican Republic,0,145.38469,17.33083,-70.162651,18.735693
2020,Northern Mariana Islands,Ecuador,0,145.38469,17.33083,-78.183406,-1.831239
2020,Northern Mariana Islands,Egypt,0,145.38469,17.33083,30.802498,26.820553
2020,Northern Mariana Islands,El Salvador,0,145.38469,17.33083,-88.89653,13.794185
2020,Northern Mariana Islands,Equatorial Guinea,0,145.38469,17.33083,10.267895,1.650801
2020,Northern Mariana Islands,Eritrea,0,145.38469,17.33083,39.782334,15.179384
2020,Northern Mariana Islands,Estonia,0,145.38469,17.33083,25.013607,58.595272
2020,Northern Mariana Islands,Eswatini,0,145.38469,17.33083,#N/A,#N/A
2020,Northern Mariana Islands,Ethiopia,0,145.38469,17.33083,40.489673,9.145
2020,Northern Mariana Islands,Faeroe Islands,0,145.38469,17.33083,-6.911806,61.892635
2020,Northern Mariana Islands,Falkland Islands,0,145.38469,17.33083,-59.523613,-51.796253
2020,Northern Mariana Islands,Fiji,0,145.38469,17.33083,179.414413,-16.578193
2020,Northern Mariana Islands,Finland,0,145.38469,17.33083,25.748151,61.92411
2020,Northern Mariana Islands,France,0,145.38469,17.33083,2.213749,46.227638
2020,Northern Mariana Islands,French Guiana,0,145.38469,17.33083,-53.125782,3.933889
2020,Northern Mariana Islands,French Polynesia,0,145.38469,17.33083,-149.406843,-17.679742
2020,Northern Mariana Islands,Gabon,0,145.38469,17.33083,11.609444,-0.803689
2020,Northern Mariana Islands,Gambia,0,145.38469,17.33083,-15.310139,13.443182
2020,Northern Mariana Islands,Georgia,0,145.38469,17.33083,43.356892,42.315407
2020,Northern Mariana Islands,Germany,0,145.38469,17.33083,10.451526,51.165691
2020,Northern Mariana Islands,Ghana,0,145.38469,17.33083,-1.023194,7.946527
2020,Northern Mariana Islands,Gibraltar,0,145.38469,17.33083,-5.345374,36.137741
2020,Northern Mariana Islands,Greece,0,145.38469,17.33083,21.824312,39.074208
2020,Northern Mariana Islands,Greenland,0,145.38469,17.33083,-42.604303,71.706936
2020,Northern Mariana Islands,Grenada,0,145.38469,17.33083,-61.604171,12.262776
2020,Northern Mariana Islands,Guadeloupe,0,145.38469,17.33083,-62.067641,16.995971
2020,Northern Mariana Islands,Guam,2342,145.38469,17.33083,144.793731,13.444304
2020,Northern Mariana Islands,Guatemala,0,145.38469,17.33083,-90.230759,15.783471
2020,Northern Mariana Islands,Guinea,0,145.38469,17.33083,-9.696645,9.945587
2020,Northern Mariana Islands,Guinea-Bissau,0,145.38469,17.33083,-15.180413,11.803749
2020,Northern Mariana Islands,Guyana,0,145.38469,17.33083,-58.93018,4.860416
2020,Northern Mariana Islands,Haiti,0,145.38469,17.33083,-72.285215,18.971187
2020,Northern Mariana Islands,Honduras,0,145.38469,17.33083,-86.241905,15.199999
2020,Northern Mariana Islands,Hong Kong,0,145.38469,17.33083,114.109497,22.396428
2020,Northern Mariana Islands,Hungary,0,145.38469,17.33083,19.503304,47.162494
2020,Northern Mariana Islands,Iceland,0,145.38469,17.33083,-19.020835,64.963051
2020,Northern Mariana Islands,India,0,145.38469,17.33083,78.96288,20.593684
2020,Northern Mariana Islands,Indonesia,0,145.38469,17.33083,113.921327,-0.789275
2020,Northern Mariana Islands,Iran,0,145.38469,17.33083,53.688046,32.427908
2020,Northern Mariana Islands,Iraq,0,145.38469,17.33083,43.679291,33.223191
2020,Northern Mariana Islands,Ireland,0,145.38469,17.33083,-8.24389,53.41291
2020,Northern Mariana Islands,Isle of Man,0,145.38469,17.33083,-4.548056,54.236107
2020,Northern Mariana Islands,Israel,0,145.38469,17.33083,34.851612,31.046051
2020,Northern Mariana Islands,Italy,0,145.38469,17.33083,12.56738,41.87194
2020,Northern Mariana Islands,Jamaica,0,145.38469,17.33083,-77.297508,18.109581
2020,Northern Mariana Islands,Japan,0,145.38469,17.33083,138.252924,36.204824
2020,Northern Mariana Islands,Jordan,0,145.38469,17.33083,36.238414,30.585164
2020,Northern Mariana Islands,Kazakhstan,0,145.38469,17.33083,66.923684,48.019573
2020,Northern Mariana Islands,Kenya,0,145.38469,17.33083,37.906193,-0.023559
2020,Northern Mariana Islands,Kiribati,0,145.38469,17.33083,-168.734039,-3.370417
2020,Northern Mariana Islands,Kuwait,0,145.38469,17.33083,47.481766,29.31166
2020,Northern Mariana Islands,Kyrgyzstan,0,145.38469,17.33083,74.766098,41.20438
2020,Northern Mariana Islands,Laos,0,145.38469,17.33083,102.495496,19.85627
2020,Northern Mariana Islands,Latvia,0,145.38469,17.33083,24.603189,56.879635
2020,Northern Mariana Islands,Lebanon,0,145.38469,17.33083,35.862285,33.854721
2020,Northern Mariana Islands,Lesotho,0,145.38469,17.33083,28.233608,-29.609988
2020,Northern Mariana Islands,Liberia,0,145.38469,17.33083,-9.429499,6.428055
2020,Northern Mariana Islands,Libya,0,145.38469,17.33083,17.228331,26.3351
2020,Northern Mariana Islands,Liechtenstein,0,145.38469,17.33083,9.555373,47.166
2020,Northern Mariana Islands,Lithuania,0,145.38469,17.33083,23.881275,55.169438
2020,Northern Mariana Islands,Luxembourg,0,145.38469,17.33083,6.129583,49.815273
2020,Northern Mariana Islands,Macao,0,145.38469,17.33083,#N/A,#N/A
2020,Northern Mariana Islands,Madagascar,0,145.38469,17.33083,46.869107,-18.766947
2020,Northern Mariana Islands,Malawi,0,145.38469,17.33083,34.301525,-13.254308
2020,Northern Mariana Islands,Malaysia,0,145.38469,17.33083,101.975766,4.210484
2020,Northern Mariana Islands,Maldives,0,145.38469,17.33083,73.22068,3.202778
2020,Northern Mariana Islands,Mali,0,145.38469,17.33083,-3.996166,17.570692
2020,Northern Mariana Islands,Malta,0,145.38469,17.33083,14.375416,35.937496
2020,Northern Mariana Islands,Marshall Islands,0,145.38469,17.33083,171.184478,7.131474
2020,Northern Mariana Islands,Martinique,0,145.38469,17.33083,-61.024174,14.641528
2020,Northern Mariana Islands,Mauritania,0,145.38469,17.33083,-10.940835,21.00789
2020,Northern Mariana Islands,Mauritius,0,145.38469,17.33083,57.552152,-20.348404
2020,Northern Mariana Islands,Mayotte,0,145.38469,17.33083,45.166244,-12.8275
2020,Northern Mariana Islands,Mexico,0,145.38469,17.33083,-102.552784,23.634501
2020,Northern Mariana Islands,Micronesia (country),0,145.38469,17.33083,150.550812,7.425554
2020,Northern Mariana Islands,Moldova,0,145.38469,17.33083,28.369885,47.411631
2020,Northern Mariana Islands,Monaco,0,145.38469,17.33083,7.412841,43.750298
2020,Northern Mariana Islands,Mongolia,0,145.38469,17.33083,103.846656,46.862496
2020,Northern Mariana Islands,Montenegro,0,145.38469,17.33083,19.37439,42.708678
2020,Northern Mariana Islands,Montserrat,0,145.38469,17.33083,-62.187366,16.742498
2020,Northern Mariana Islands,Morocco,0,145.38469,17.33083,-7.09262,31.791702
2020,Northern Mariana Islands,Mozambique,0,145.38469,17.33083,35.529562,-18.665695
2020,Northern Mariana Islands,Myanmar,0,145.38469,17.33083,95.956223,21.913965
2020,Northern Mariana Islands,Namibia,0,145.38469,17.33083,18.49041,-22.95764
2020,Northern Mariana Islands,Nauru,0,145.38469,17.33083,166.931503,-0.522778
2020,Northern Mariana Islands,Nepal,0,145.38469,17.33083,84.124008,28.394857
2020,Northern Mariana Islands,Netherlands,0,145.38469,17.33083,5.291266,52.132633
2020,Northern Mariana Islands,New Caledonia,0,145.38469,17.33083,165.618042,-20.904305
2020,Northern Mariana Islands,New Zealand,0,145.38469,17.33083,174.885971,-40.900557
2020,Northern Mariana Islands,Nicaragua,0,145.38469,17.33083,-85.207229,12.865416
2020,Northern Mariana Islands,Niger,0,145.38469,17.33083,8.081666,17.607789
2020,Northern Mariana Islands,Nigeria,0,145.38469,17.33083,8.675277,9.081999
2020,Northern Mariana Islands,Niue,0,145.38469,17.33083,-169.867233,-19.054445
2020,Northern Mariana Islands,North Korea,0,145.38469,17.33083,127.510093,40.339852
2020,Northern Mariana Islands,North Macedonia,0,145.38469,17.33083,21.745275,41.608635
2020,Northern Mariana Islands,Northern Mariana Islands,21843,145.38469,17.33083,145.38469,17.33083
2020,Northern Mariana Islands,Norway,0,145.38469,17.33083,8.468946,60.472024
2020,Northern Mariana Islands,Oman,0,145.38469,17.33083,55.923255,21.512583
2020,Northern Mariana Islands,Pakistan,0,145.38469,17.33083,69.345116,30.375321
2020,Northern Mariana Islands,Palau,247,145.38469,17.33083,134.58252,7.51498
2020,Northern Mariana Islands,Palestine,0,145.38469,17.33083,35.233154,31.952162
2020,Northern Mariana Islands,Panama,0,145.38469,17.33083,-80.782127,8.537981
2020,Northern Mariana Islands,Papua New Guinea,0,145.38469,17.33083,143.95555,-6.314993
2020,Northern Mariana Islands,Paraguay,0,145.38469,17.33083,-58.443832,-23.442503
2020,Northern Mariana Islands,Peru,0,145.38469,17.33083,-75.015152,-9.189967
2020,Northern Mariana Islands,Philippines,0,145.38469,17.33083,121.774017,12.879721
2020,Northern Mariana Islands,Poland,0,145.38469,17.33083,19.145136,51.919438
2020,Northern Mariana Islands,Polynesia,0,145.38469,17.33083,#N/A,#N/A
2020,Northern Mariana Islands,Portugal,0,145.38469,17.33083,-8.224454,39.399872
2020,Northern Mariana Islands,Puerto Rico,0,145.38469,17.33083,-66.590149,18.220833
2020,Northern Mariana Islands,Qatar,0,145.38469,17.33083,51.183884,25.354826
2020,Northern Mariana Islands,Reunion,0,145.38469,17.33083,55.536384,-21.115141
2020,Northern Mariana Islands,Romania,0,145.38469,17.33083,24.96676,45.943161
2020,Northern Mariana Islands,Russia,48,145.38469,17.33083,105.318756,61.52401
2020,Northern Mariana Islands,Rwanda,0,145.38469,17.33083,29.873888,-1.940278
2020,Northern Mariana Islands,Saint Barthlemy,0,145.38469,17.33083,#N/A,#N/A
2020,Northern Mariana Islands,Saint Helena,0,145.38469,17.33083,-10.030696,-24.143474
2020,Northern Mariana Islands,Saint Kitts and Nevis,0,145.38469,17.33083,-62.782998,17.357822
2020,Northern Mariana Islands,Saint Lucia,0,145.38469,17.33083,-60.978893,13.909444
2020,Northern Mariana Islands,Saint Martin (French part),0,145.38469,17.33083,#N/A,#N/A
2020,Northern Mariana Islands,Saint Pierre and Miquelon,0,145.38469,17.33083,-56.27111,46.941936
2020,Northern Mariana Islands,Saint Vincent and the Grenadines,0,145.38469,17.33083,-61.287228,12.984305
2020,Northern Mariana Islands,Samoa,0,145.38469,17.33083,-172.104629,-13.759029
2020,Northern Mariana Islands,San Marino,0,145.38469,17.33083,12.457777,43.94236
2020,Northern Mariana Islands,Sao Tome and Principe,0,145.38469,17.33083,6.613081,0.18636
2020,Northern Mariana Islands,Saudi Arabia,0,145.38469,17.33083,45.079162,23.885942
2020,Northern Mariana Islands,Senegal,0,145.38469,17.33083,-14.452362,14.497401
2020,Northern Mariana Islands,Serbia,0,145.38469,17.33083,21.005859,44.016521
2020,Northern Mariana Islands,Seychelles,0,145.38469,17.33083,55.491977,-4.679574
2020,Northern Mariana Islands,Sierra Leone,0,145.38469,17.33083,-11.779889,8.460555
2020,Northern Mariana Islands,Singapore,0,145.38469,17.33083,103.819836,1.352083
2020,Northern Mariana Islands,Sint Maarten (Dutch part),0,145.38469,17.33083,#N/A,#N/A
2020,Northern Mariana Islands,Slovakia,0,145.38469,17.33083,19.699024,48.669026
2020,Northern Mariana Islands,Slovenia,0,145.38469,17.33083,14.995463,46.151241
2020,Northern Mariana Islands,Solomon Islands,0,145.38469,17.33083,160.156194,-9.64571
2020,Northern Mariana Islands,Somalia,0,145.38469,17.33083,46.199616,5.152149
2020,Northern Mariana Islands,South Africa,29,145.38469,17.33083,22.937506,-30.559482
2020,Northern Mariana Islands,South Korea,0,145.38469,17.33083,127.766922,35.907757
2020,Northern Mariana Islands,South Sudan,0,145.38469,17.33083,30.217636,12.862807
2020,Northern Mariana Islands,Spain,0,145.38469,17.33083,-3.74922,40.463667
2020,Northern Mariana Islands,Sri Lanka,0,145.38469,17.33083,80.771797,7.873054
2020,Northern Mariana Islands,Sudan,0,145.38469,17.33083,#N/A,#N/A
2020,Northern Mariana Islands,Suriname,0,145.38469,17.33083,-56.027783,3.919305
2020,Northern Mariana Islands,Sweden,0,145.38469,17.33083,18.643501,60.128161
2020,Northern Mariana Islands,Switzerland,0,145.38469,17.33083,8.227512,46.818188
2020,Northern Mariana Islands,Syria,0,145.38469,17.33083,38.996815,34.802075
2020,Northern Mariana Islands,Taiwan,0,145.38469,17.33083,120.960515,23.69781
2020,Northern Mariana Islands,Tajikistan,0,145.38469,17.33083,71.276093,38.861034
2020,Northern Mariana Islands,Tanzania,0,145.38469,17.33083,34.888822,-6.369028
2020,Northern Mariana Islands,Thailand,0,145.38469,17.33083,100.992541,15.870032
2020,Northern Mariana Islands,Timor-Leste,0,145.38469,17.33083,125.727539,-8.874217
2020,Northern Mariana Islands,Togo,0,145.38469,17.33083,0.824782,8.619543
2020,Northern Mariana Islands,Tokelau,0,145.38469,17.33083,-171.855881,-8.967363
2020,Northern Mariana Islands,Tonga,0,145.38469,17.33083,-175.198242,-21.178986
2020,Northern Mariana Islands,Trinidad and Tobago,0,145.38469,17.33083,-61.222503,10.691803
2020,Northern Mariana Islands,Tunisia,0,145.38469,17.33083,9.537499,33.886917
2020,Northern Mariana Islands,Turkey,0,145.38469,17.33083,35.243322,38.963745
2020,Northern Mariana Islands,Turkmenistan,0,145.38469,17.33083,59.556278,38.969719
2020,Northern Mariana Islands,Turks and Caicos Islands,0,145.38469,17.33083,-71.797928,21.694025
2020,Northern Mariana Islands,Tuvalu,0,145.38469,17.33083,177.64933,-7.109535
2020,Northern Mariana Islands,Uganda,0,145.38469,17.33083,32.290275,1.373333
2020,Northern Mariana Islands,Ukraine,0,145.38469,17.33083,31.16558,48.379433
2020,Northern Mariana Islands,United Arab Emirates,0,145.38469,17.33083,53.847818,23.424076
2020,Northern Mariana Islands,United Kingdom,0,145.38469,17.33083,-3.435973,55.378051
2020,Northern Mariana Islands,United States,0,145.38469,17.33083,-95.712891,37.09024
2020,Northern Mariana Islands,United States Virgin Islands,0,145.38469,17.33083,#N/A,#N/A
2020,Northern Mariana Islands,Uruguay,0,145.38469,17.33083,-55.765835,-32.522779
2020,Northern Mariana Islands,Uzbekistan,0,145.38469,17.33083,64.585262,41.377491
2020,Northern Mariana Islands,Vanuatu,0,145.38469,17.33083,166.959158,-15.376706
2020,Northern Mariana Islands,Vatican,0,145.38469,17.33083,#N/A,#N/A
2020,Northern Mariana Islands,Venezuela,0,145.38469,17.33083,-66.58973,6.42375
2020,Northern Mariana Islands,Vietnam,0,145.38469,17.33083,108.277199,14.058324
2020,Northern Mariana Islands,Wallis and Futuna,0,145.38469,17.33083,-177.156097,-13.768752
2020,Northern Mariana Islands,Western Sahara,0,145.38469,17.33083,-12.885834,24.215527
2020,Northern Mariana Islands,Yemen,0,145.38469,17.33083,48.516388,15.552727
2020,Northern Mariana Islands,Zambia,0,145.38469,17.33083,27.849332,-13.133897
2020,Northern Mariana Islands,Zimbabwe,0,145.38469,17.33083,29.154857,-19.015438
2020,Norway,Afghanistan,0,8.468946,60.472024,67.709953,33.93911
2020,Norway,Albania,0,8.468946,60.472024,20.168331,41.153332
2020,Norway,Algeria,0,8.468946,60.472024,1.659626,28.033886
2020,Norway,American Samoa,0,8.468946,60.472024,-170.132217,-14.270972
2020,Norway,Andorra,0,8.468946,60.472024,1.601554,42.546245
2020,Norway,Angola,0,8.468946,60.472024,17.873887,-11.202692
2020,Norway,Anguilla,0,8.468946,60.472024,-63.068615,18.220554
2020,Norway,Antigua and Barbuda,0,8.468946,60.472024,-61.796428,17.060816
2020,Norway,Argentina,57,8.468946,60.472024,-63.616672,-38.416097
2020,Norway,Armenia,0,8.468946,60.472024,45.038189,40.069099
2020,Norway,Aruba,0,8.468946,60.472024,-69.968338,12.52111
2020,Norway,Australia,4748,8.468946,60.472024,133.775136,-25.274398
2020,Norway,Austria,860,8.468946,60.472024,14.550072,47.516231
2020,Norway,Azerbaijan,0,8.468946,60.472024,47.576927,40.143105
2020,Norway,Bahamas,11,8.468946,60.472024,-77.39628,25.03428
2020,Norway,Bahrain,0,8.468946,60.472024,50.637772,25.930414
2020,Norway,Bangladesh,14032,8.468946,60.472024,90.356331,23.684994
2020,Norway,Barbados,0,8.468946,60.472024,-59.543198,13.193887
2020,Norway,Belarus,59,8.468946,60.472024,27.953389,53.709807
2020,Norway,Belgium,1195,8.468946,60.472024,4.469936,50.503887
2020,Norway,Belize,0,8.468946,60.472024,-88.49765,17.189877
2020,Norway,Benin,0,8.468946,60.472024,2.315834,9.30769
2020,Norway,Bermuda,0,8.468946,60.472024,-64.75737,32.321384
2020,Norway,Bhutan,0,8.468946,60.472024,90.433601,27.514162
2020,Norway,Bolivia,107,8.468946,60.472024,-63.588653,-16.290154
2020,Norway,Bonaire Sint Eustatius and Saba,0,8.468946,60.472024,#N/A,#N/A
2020,Norway,Bosnia and Herzegovina,0,8.468946,60.472024,17.679076,43.915886
2020,Norway,Botswana,391,8.468946,60.472024,24.684866,-22.328474
2020,Norway,Brazil,728,8.468946,60.472024,-51.92528,-14.235004
2020,Norway,British Virgin Islands,0,8.468946,60.472024,-64.639968,18.420695
2020,Norway,Brunei,0,8.468946,60.472024,114.727669,4.535277
2020,Norway,Bulgaria,545,8.468946,60.472024,25.48583,42.733883
2020,Norway,Burkina Faso,0,8.468946,60.472024,-1.561593,12.238333
2020,Norway,Burundi,0,8.468946,60.472024,29.918886,-3.373056
2020,Norway,Cambodia,0,8.468946,60.472024,104.990963,12.565679
2020,Norway,Cameroon,0,8.468946,60.472024,12.354722,7.369722
2020,Norway,Canada,4177,8.468946,60.472024,-106.346771,56.130366
2020,Norway,Cape Verde,0,8.468946,60.472024,-24.013197,16.002082
2020,Norway,Caribbean,67,8.468946,60.472024,#N/A,#N/A
2020,Norway,Cayman Islands,0,8.468946,60.472024,-80.566956,19.513469
2020,Norway,Central African Republic,0,8.468946,60.472024,20.939444,6.611111
2020,Norway,Chad,0,8.468946,60.472024,18.732207,15.454166
2020,Norway,Channel Islands,0,8.468946,60.472024,#N/A,#N/A
2020,Norway,Chile,0,8.468946,60.472024,-71.542969,-35.675147
2020,Norway,China,0,8.468946,60.472024,104.195397,35.86166
2020,Norway,Colombia,0,8.468946,60.472024,-74.297333,4.570868
2020,Norway,Comoros,0,8.468946,60.472024,43.872219,-11.875001
2020,Norway,Congo,0,8.468946,60.472024,21.758664,-4.038333
2020,Norway,Cook Islands,0,8.468946,60.472024,-159.777671,-21.236736
2020,Norway,Costa Rica,91,8.468946,60.472024,-83.753428,9.748917
2020,Norway,Cote d'Ivoire,0,8.468946,60.472024,-5.54708,7.539989
2020,Norway,Croatia,104,8.468946,60.472024,15.2,45.1
2020,Norway,Cuba,0,8.468946,60.472024,-77.781167,21.521757
2020,Norway,Curacao,0,8.468946,60.472024,#N/A,#N/A
2020,Norway,Cyprus,196,8.468946,60.472024,33.429859,35.126413
2020,Norway,Czechia,238,8.468946,60.472024,15.472962,49.817492
2020,Norway,Democratic Republic of Congo,0,8.468946,60.472024,15.827659,-0.228021
2020,Norway,Denmark,20581,8.468946,60.472024,9.501785,56.26392
2020,Norway,Djibouti,0,8.468946,60.472024,42.590275,11.825138
2020,Norway,Dominica,0,8.468946,60.472024,-61.370976,15.414999
2020,Norway,Dominican Republic,56,8.468946,60.472024,-70.162651,18.735693
2020,Norway,Ecuador,245,8.468946,60.472024,-78.183406,-1.831239
2020,Norway,Egypt,120,8.468946,60.472024,30.802498,26.820553
2020,Norway,El Salvador,0,8.468946,60.472024,-88.89653,13.794185
2020,Norway,Equatorial Guinea,0,8.468946,60.472024,10.267895,1.650801
2020,Norway,Eritrea,0,8.468946,60.472024,39.782334,15.179384
2020,Norway,Estonia,458,8.468946,60.472024,25.013607,58.595272
2020,Norway,Eswatini,0,8.468946,60.472024,#N/A,#N/A
2020,Norway,Ethiopia,0,8.468946,60.472024,40.489673,9.145
2020,Norway,Faeroe Islands,200,8.468946,60.472024,-6.911806,61.892635
2020,Norway,Falkland Islands,0,8.468946,60.472024,-59.523613,-51.796253
2020,Norway,Fiji,0,8.468946,60.472024,179.414413,-16.578193
2020,Norway,Finland,1852,8.468946,60.472024,25.748151,61.92411
2020,Norway,France,4653,8.468946,60.472024,2.213749,46.227638
2020,Norway,French Guiana,0,8.468946,60.472024,-53.125782,3.933889
2020,Norway,French Polynesia,0,8.468946,60.472024,-149.406843,-17.679742
2020,Norway,Gabon,0,8.468946,60.472024,11.609444,-0.803689
2020,Norway,Gambia,0,8.468946,60.472024,-15.310139,13.443182
2020,Norway,Georgia,0,8.468946,60.472024,43.356892,42.315407
2020,Norway,Germany,9804,8.468946,60.472024,10.451526,51.165691
2020,Norway,Ghana,0,8.468946,60.472024,-1.023194,7.946527
2020,Norway,Gibraltar,0,8.468946,60.472024,-5.345374,36.137741
2020,Norway,Greece,525,8.468946,60.472024,21.824312,39.074208
2020,Norway,Greenland,65,8.468946,60.472024,-42.604303,71.706936
2020,Norway,Grenada,0,8.468946,60.472024,-61.604171,12.262776
2020,Norway,Guadeloupe,0,8.468946,60.472024,-62.067641,16.995971
2020,Norway,Guam,0,8.468946,60.472024,144.793731,13.444304
2020,Norway,Guatemala,0,8.468946,60.472024,-90.230759,15.783471
2020,Norway,Guinea,0,8.468946,60.472024,-9.696645,9.945587
2020,Norway,Guinea-Bissau,0,8.468946,60.472024,-15.180413,11.803749
2020,Norway,Guyana,0,8.468946,60.472024,-58.93018,4.860416
2020,Norway,Haiti,0,8.468946,60.472024,-72.285215,18.971187
2020,Norway,Honduras,0,8.468946,60.472024,-86.241905,15.199999
2020,Norway,Hong Kong,0,8.468946,60.472024,114.109497,22.396428
2020,Norway,Hungary,1479,8.468946,60.472024,19.503304,47.162494
2020,Norway,Iceland,1390,8.468946,60.472024,-19.020835,64.963051
2020,Norway,India,0,8.468946,60.472024,78.96288,20.593684
2020,Norway,Indonesia,0,8.468946,60.472024,113.921327,-0.789275
2020,Norway,Iran,0,8.468946,60.472024,53.688046,32.427908
2020,Norway,Iraq,0,8.468946,60.472024,43.679291,33.223191
2020,Norway,Ireland,347,8.468946,60.472024,-8.24389,53.41291
2020,Norway,Isle of Man,0,8.468946,60.472024,-4.548056,54.236107
2020,Norway,Israel,0,8.468946,60.472024,34.851612,31.046051
2020,Norway,Italy,1825,8.468946,60.472024,12.56738,41.87194
2020,Norway,Jamaica,0,8.468946,60.472024,-77.297508,18.109581
2020,Norway,Japan,566,8.468946,60.472024,138.252924,36.204824
2020,Norway,Jordan,43,8.468946,60.472024,36.238414,30.585164
2020,Norway,Kazakhstan,0,8.468946,60.472024,66.923684,48.019573
2020,Norway,Kenya,0,8.468946,60.472024,37.906193,-0.023559
2020,Norway,Kiribati,0,8.468946,60.472024,-168.734039,-3.370417
2020,Norway,Kuwait,0,8.468946,60.472024,47.481766,29.31166
2020,Norway,Kyrgyzstan,0,8.468946,60.472024,74.766098,41.20438
2020,Norway,Laos,0,8.468946,60.472024,102.495496,19.85627
2020,Norway,Latvia,443,8.468946,60.472024,24.603189,56.879635
2020,Norway,Lebanon,0,8.468946,60.472024,35.862285,33.854721
2020,Norway,Lesotho,0,8.468946,60.472024,28.233608,-29.609988
2020,Norway,Liberia,0,8.468946,60.472024,-9.429499,6.428055
2020,Norway,Libya,357,8.468946,60.472024,17.228331,26.3351
2020,Norway,Liechtenstein,7,8.468946,60.472024,9.555373,47.166
2020,Norway,Lithuania,2763,8.468946,60.472024,23.881275,55.169438
2020,Norway,Luxembourg,262,8.468946,60.472024,6.129583,49.815273
2020,Norway,Macao,0,8.468946,60.472024,#N/A,#N/A
2020,Norway,Madagascar,0,8.468946,60.472024,46.869107,-18.766947
2020,Norway,Malawi,0,8.468946,60.472024,34.301525,-13.254308
2020,Norway,Malaysia,0,8.468946,60.472024,101.975766,4.210484
2020,Norway,Maldives,0,8.468946,60.472024,73.22068,3.202778
2020,Norway,Mali,0,8.468946,60.472024,-3.996166,17.570692
2020,Norway,Malta,196,8.468946,60.472024,14.375416,35.937496
2020,Norway,Marshall Islands,0,8.468946,60.472024,171.184478,7.131474
2020,Norway,Martinique,0,8.468946,60.472024,-61.024174,14.641528
2020,Norway,Mauritania,0,8.468946,60.472024,-10.940835,21.00789
2020,Norway,Mauritius,0,8.468946,60.472024,57.552152,-20.348404
2020,Norway,Mayotte,0,8.468946,60.472024,45.166244,-12.8275
2020,Norway,Mexico,201,8.468946,60.472024,-102.552784,23.634501
2020,Norway,Micronesia (country),0,8.468946,60.472024,150.550812,7.425554
2020,Norway,Moldova,0,8.468946,60.472024,28.369885,47.411631
2020,Norway,Monaco,0,8.468946,60.472024,7.412841,43.750298
2020,Norway,Mongolia,0,8.468946,60.472024,103.846656,46.862496
2020,Norway,Montenegro,0,8.468946,60.472024,19.37439,42.708678
2020,Norway,Montserrat,0,8.468946,60.472024,-62.187366,16.742498
2020,Norway,Morocco,0,8.468946,60.472024,-7.09262,31.791702
2020,Norway,Mozambique,0,8.468946,60.472024,35.529562,-18.665695
2020,Norway,Myanmar,0,8.468946,60.472024,95.956223,21.913965
2020,Norway,Namibia,53,8.468946,60.472024,18.49041,-22.95764
2020,Norway,Nauru,0,8.468946,60.472024,166.931503,-0.522778
2020,Norway,Nepal,0,8.468946,60.472024,84.124008,28.394857
2020,Norway,Netherlands,3099,8.468946,60.472024,5.291266,52.132633
2020,Norway,New Caledonia,0,8.468946,60.472024,165.618042,-20.904305
2020,Norway,New Zealand,0,8.468946,60.472024,174.885971,-40.900557
2020,Norway,Nicaragua,0,8.468946,60.472024,-85.207229,12.865416
2020,Norway,Niger,0,8.468946,60.472024,8.081666,17.607789
2020,Norway,Nigeria,0,8.468946,60.472024,8.675277,9.081999
2020,Norway,Niue,0,8.468946,60.472024,-169.867233,-19.054445
2020,Norway,North Korea,0,8.468946,60.472024,127.510093,40.339852
2020,Norway,North Macedonia,0,8.468946,60.472024,21.745275,41.608635
2020,Norway,Northern Mariana Islands,0,8.468946,60.472024,145.38469,17.33083
2020,Norway,Norway,852238,8.468946,60.472024,8.468946,60.472024
2020,Norway,Oman,0,8.468946,60.472024,55.923255,21.512583
2020,Norway,Pakistan,0,8.468946,60.472024,69.345116,30.375321
2020,Norway,Palau,0,8.468946,60.472024,134.58252,7.51498
2020,Norway,Palestine,0,8.468946,60.472024,35.233154,31.952162
2020,Norway,Panama,91,8.468946,60.472024,-80.782127,8.537981
2020,Norway,Papua New Guinea,0,8.468946,60.472024,143.95555,-6.314993
2020,Norway,Paraguay,0,8.468946,60.472024,-58.443832,-23.442503
2020,Norway,Peru,197,8.468946,60.472024,-75.015152,-9.189967
2020,Norway,Philippines,693,8.468946,60.472024,121.774017,12.879721
2020,Norway,Poland,2014,8.468946,60.472024,19.145136,51.919438
